lat,lon,value,date
32.048341821005266,-74.53460385133299,0.0,2014-07-03T18:21:18Z
32.04708000926041,-74.4704733829124,0.0,2014-07-03T18:21:18Z
32.045784126324136,-74.40634474332323,0.0,2014-07-03T18:21:18Z
32.044454174784505,-74.34221798109195,0.0,2014-07-03T18:21:18Z
32.04309015729954,-74.2780931447301,0.0,2014-07-03T18:21:18Z
32.04169207659721,-74.21397028273398,0.0,2014-07-03T18:21:18Z
32.040259935475234,-74.1498494435844,0.0,2014-07-03T18:21:18Z
32.03879373680098,-74.0857306757463,0.0,2014-07-03T18:21:18Z
32.0372934835113,-74.02161402766848,0.0,2014-07-03T18:21:18Z
32.03575917861246,-73.95749954778324,0.0,2014-07-03T18:21:18Z
32.03419082517995,-73.89338728450602,0.0,2014-07-03T18:21:18Z
32.03258842635838,-73.82927728623505,0.0,2014-07-03T18:21:18Z
32.03095198536145,-73.76516960135102,0.0,2014-07-03T18:21:18Z
32.02928150547167,-73.70106427821668,0.0,2014-07-03T18:21:18Z
32.08389175505117,-80.0532516936298,0.0,2014-07-03T18:21:18Z
32.08556402165793,-79.98910739362607,0.0,2014-07-03T18:21:18Z
32.08720221305174,-79.92496072417848,0.0,2014-07-03T18:21:18Z
32.08880632594031,-79.86081173380714,0.0,2014-07-03T18:21:18Z
32.09037635710035,-79.7966604710501,0.0,2014-07-03T18:21:18Z
32.09191230337779,-79.73250698446301,0.0,2014-07-03T18:21:18Z
32.09341416168785,-79.66835132261873,0.0,2014-07-03T18:21:18Z
32.09488192901515,-79.60419353410694,0.0,2014-07-03T18:21:18Z
32.096315602413895,-79.54003366753385,0.0,2014-07-03T18:21:18Z
32.09771517900795,-79.47587177152177,0.0,2014-07-03T18:21:18Z
32.099080655991024,-79.41170789470885,0.0,2014-07-03T18:21:18Z
32.100412030626785,-79.34754208574873,0.0,2014-07-03T18:21:18Z
32.101709300249006,-79.2833743933102,0.0,2014-07-03T18:21:18Z
32.10297246226168,-79.21920486607702,0.0,2014-07-03T18:21:18Z
32.10420151413921,-79.15503355274753,0.0,2014-07-03T18:21:18Z
32.10539645342654,-79.0908605020344,0.0,2014-07-03T18:21:18Z
32.1065572777392,-79.02668576266456,0.0,2014-07-03T18:21:18Z
32.10768398476355,-78.96250938337876,0.0,2014-07-03T18:21:18Z
32.10877657225683,-78.8983314129315,0.0,2014-07-03T18:21:18Z
32.10983503804731,-78.83415190009086,0.0,2014-07-03T18:21:18Z
32.110859380034334,-78.76997089363837,0.0,2014-07-03T18:21:18Z
32.111849596188435,-78.70578844236874,0.0,2014-07-03T18:21:18Z
32.112805684551404,-78.64160459508997,0.0,2014-07-03T18:21:18Z
32.1137276432363,-78.57741940062307,0.0,2014-07-03T18:21:18Z
32.11461547042748,-78.51323290780208,0.0,2014-07-03T18:21:18Z
32.11546916438059,-78.44904516547403,0.0,2014-07-03T18:21:18Z
32.116288723422535,-78.38485622249883,0.0,2014-07-03T18:21:18Z
32.11707414595135,-78.32066612774935,0.0,2014-07-03T18:21:18Z
32.1178254304361,-78.25647493011124,0.0,2014-07-03T18:21:18Z
32.11854257541679,-78.19228267848304,0.0,2014-07-03T18:21:18Z
32.11922557950407,-78.1280894217761,0.0,2014-07-03T18:21:18Z
32.11987444137907,-78.06389520891447,0.0,2014-07-03T18:21:18Z
32.12048915979307,-77.99970008883501,0.0,2014-07-03T18:21:18Z
32.121069733566856,-77.93550411048723,0.0,2014-07-03T18:21:18Z
32.121616161591696,-77.87130732283276,0.0,2014-07-03T18:21:18Z
32.12212844282691,-77.807109774846,28.98121759188933,2014-07-03T18:21:18Z
32.12260657630081,-77.74291151551324,25.569885924898681,2014-07-03T18:21:18Z
32.12305056110979,-77.67871259383273,21.182985839948397,2014-07-03T18:21:18Z
32.1234603964179,-77.61451305881413,21.266062119253252,2014-07-03T18:21:18Z
32.12383608145628,-77.55031295947829,21.603744033174245,2014-07-03T18:21:18Z
32.124177615522676,-77.48611234485665,22.11983973074522,2014-07-03T18:21:18Z
32.12448499798079,-77.42191126399075,22.002453682611474,2014-07-03T18:21:18Z
32.12475822825986,-77.35770976593157,22.524200204814605,2014-07-03T18:21:18Z
32.12499730585406,-77.2935078997388,23.683484749700188,2014-07-03T18:21:18Z
32.12520223032204,-77.22930571448005,24.170459724932989,2014-07-03T18:21:18Z
32.125373001286434,-77.16510325923,23.781900295590869,2014-07-03T18:21:18Z
32.12550961843346,-77.10090058306939,23.291057304268474,2014-07-03T18:21:18Z
32.125612081512564,-77.03669773508409,22.545319106551926,2014-07-03T18:21:18Z
32.125680390336086,-76.97249476436396,21.535832644023511,2014-07-03T18:21:18Z
32.125714544779065,-76.90829172000177,22.161253214815872,2014-07-03T18:21:18Z
32.125714544779065,-76.844088651092,26.043331897718843,2014-07-03T18:21:18Z
32.125680390336086,-76.77988560672979,25.712162419423663,2014-07-03T18:21:18Z
32.125612081512564,-76.71568263600966,23.583789248670186,2014-07-03T18:21:18Z
32.12550961843346,-76.65147978802436,22.106757327759546,2014-07-03T18:21:18Z
32.125373001286434,-76.58727711186376,22.154967865964604,2014-07-03T18:21:18Z
32.12520223032204,-76.52307465661372,21.916337780954716,2014-07-03T18:21:18Z
32.12499730585406,-76.45887247135497,21.551669674504755,2014-07-03T18:21:18Z
32.12475822825986,-76.39467060516219,21.650116241717555,2014-07-03T18:21:18Z
32.12448499798079,-76.33046910710301,21.0,2014-07-03T18:21:18Z
32.124177615522676,-76.26626802623711,0.0,2014-07-03T18:21:18Z
32.12383608145628,-76.20206741161547,0.0,2014-07-03T18:21:18Z
32.1234603964179,-76.13786731227962,0.0,2014-07-03T18:21:18Z
32.12305056110979,-76.07366777726104,0.0,2014-07-03T18:21:18Z
32.12260657630081,-76.00946885558052,0.0,2014-07-03T18:21:18Z
32.12212844282691,-75.94527059624777,0.0,2014-07-03T18:21:18Z
32.121616161591696,-75.88107304826099,0.0,2014-07-03T18:21:18Z
32.121069733566856,-75.81687626060653,0.0,2014-07-03T18:21:18Z
32.12048915979307,-75.75268028225875,0.0,2014-07-03T18:21:18Z
32.11987444137907,-75.68848516217928,0.0,2014-07-03T18:21:18Z
32.11922557950407,-75.62429094931767,0.0,2014-07-03T18:21:18Z
32.11854257541679,-75.56009769261073,0.0,2014-07-03T18:21:18Z
32.1178254304361,-75.49590544098253,0.0,2014-07-03T18:21:18Z
32.11707414595135,-75.43171424334442,0.0,2014-07-03T18:21:18Z
32.116288723422535,-75.36752414859492,0.0,2014-07-03T18:21:18Z
32.11546916438059,-75.30333520561973,0.0,2014-07-03T18:21:18Z
32.11461547042748,-75.23914746329169,0.0,2014-07-03T18:21:18Z
32.1137276432363,-75.17496097047069,0.0,2014-07-03T18:21:18Z
32.112805684551404,-75.11077577600379,0.0,2014-07-03T18:21:18Z
32.111849596188435,-75.04659192872502,0.0,2014-07-03T18:21:18Z
32.110859380034334,-74.98240947745539,0.0,2014-07-03T18:21:18Z
32.10983503804731,-74.91822847100289,0.0,2014-07-03T18:21:18Z
32.10877657225683,-74.85404895816227,0.0,2014-07-03T18:21:18Z
32.10768398476355,-74.789870987715,0.0,2014-07-03T18:21:18Z
32.1065572777392,-74.7256946084292,0.0,2014-07-03T18:21:18Z
32.10539645342654,-74.66151986905936,0.0,2014-07-03T18:21:18Z
32.10420151413921,-74.59734681834624,0.0,2014-07-03T18:21:18Z
32.10297246226168,-74.53317550501673,0.0,2014-07-03T18:21:18Z
32.101709300249006,-74.46900597778355,0.0,2014-07-03T18:21:18Z
32.100412030626785,-74.40483828534504,0.0,2014-07-03T18:21:18Z
32.09908065599103,-74.34067247638491,0.0,2014-07-03T18:21:18Z
32.09771517900795,-74.276508599572,0.0,2014-07-03T18:21:18Z
32.096315602413895,-74.2123467035599,0.0,2014-07-03T18:21:18Z
32.09488192901515,-74.14818683698681,0.0,2014-07-03T18:21:18Z
32.09341416168785,-74.08402904847503,0.0,2014-07-03T18:21:18Z
32.09191230337779,-74.01987338663074,0.0,2014-07-03T18:21:18Z
32.09037635710035,-73.95571990004366,0.0,2014-07-03T18:21:18Z
32.088806325940304,-73.89156863728661,0.0,2014-07-03T18:21:18Z
32.08720221305174,-73.82741964691527,0.0,2014-07-03T18:21:18Z
32.08556402165793,-73.7632729774677,0.0,2014-07-03T18:21:18Z
32.08389175505117,-73.69912867746396,0.0,2014-07-03T18:21:18Z
32.138501453928406,-80.0551915144365,0.0,2014-07-03T18:21:18Z
32.14017551037579,-79.99100815276722,0.0,2014-07-03T18:21:18Z
32.14181545522774,-79.92682241393179,0.0,2014-07-03T18:21:18Z
32.1434212851821,-79.86263434660826,0.0,2014-07-03T18:21:18Z
32.14499299700597,-79.79844399949276,0.0,2014-07-03T18:21:18Z
32.14653058753571,-79.73425142129899,0.0,2014-07-03T18:21:18Z
32.1480340536772,-79.67005666075782,0.0,2014-07-03T18:21:18Z
32.14950339240588,-79.605859766617,0.0,2014-07-03T18:21:18Z
32.1509386007669,-79.54166078764078,0.0,2014-07-03T18:21:18Z
32.15233967587531,-79.4774597726095,0.0,2014-07-03T18:21:18Z
32.15370661491614,-79.4132567703193,0.0,2014-07-03T18:21:18Z
32.15503941514457,-79.34905182958174,0.0,2014-07-03T18:21:18Z
32.1563380738861,-79.28484499922357,0.0,2014-07-03T18:21:18Z
32.15760258853667,-79.22063632808637,0.0,2014-07-03T18:21:18Z
32.158832956562826,-79.15642586502629,0.0,2014-07-03T18:21:18Z
32.16002917550186,-79.09221365891378,0.0,2014-07-03T18:21:18Z
32.16119124296197,-79.02799975863338,0.0,2014-07-03T18:21:18Z
32.16231915662237,-78.96378421308349,0.0,2014-07-03T18:21:18Z
32.16341291423348,-78.89956707117614,0.0,2014-07-03T18:21:18Z
32.164472513616985,-78.83534838183691,0.0,2014-07-03T18:21:18Z
32.165497952666016,-78.77112819400469,0.0,2014-07-03T18:21:18Z
32.16648922934515,-78.70690655663161,0.0,2014-07-03T18:21:18Z
32.167446341690614,-78.64268351868293,0.0,2014-07-03T18:21:18Z
32.168369287810215,-78.57845912913696,0.0,2014-07-03T18:21:18Z
32.16925806588346,-78.51423343698502,0.0,2014-07-03T18:21:18Z
32.17011267416152,-78.45000649123139,0.0,2014-07-03T18:21:18Z
32.170933110967205,-78.38577834089331,0.0,2014-07-03T18:21:18Z
32.17171937469491,-78.32154903500094,0.0,2014-07-03T18:21:18Z
32.17247146381045,-78.25731862259741,0.0,2014-07-03T18:21:18Z
32.173189376851006,-78.19308715273877,0.0,2014-07-03T18:21:18Z
32.173873112424836,-78.12885467449406,0.0,2014-07-03T18:21:18Z
32.17452266921111,-78.06462123694524,0.0,2014-07-03T18:21:18Z
32.17513804595958,-78.00038688918723,20.5,2014-07-03T18:21:18Z
32.17571924149021,-77.93615168032774,21.394246140995669,2014-07-03T18:21:18Z
32.17626625469251,-77.8719156594875,23.7728409317426,2014-07-03T18:21:18Z
32.176779084526444,-77.80767887579944,23.726311870908443,2014-07-03T18:21:18Z
32.17725773001991,-77.74344137840941,24.156569452387224,2014-07-03T18:21:18Z
32.17770219026962,-77.67920321647534,23.065728067279096,2014-07-03T18:21:18Z
32.17811246444015,-77.61496443916711,21.464314415172382,2014-07-03T18:21:18Z
32.17848855176342,-77.55072509566617,21.810659582977781,2014-07-03T18:21:18Z
32.178830451538104,-77.48648523516503,22.221012056045812,2014-07-03T18:21:18Z
32.17913816312903,-77.42224490686677,22.243803083653393,2014-07-03T18:21:18Z
32.17941168596657,-77.35800415998432,22.260983262541643,2014-07-03T18:21:18Z
32.17965101954611,-77.29376304373983,23.87813171037913,2014-07-03T18:21:18Z
32.17985616342747,-77.22952160736375,25.076134211957676,2014-07-03T18:21:18Z
32.18002711723443,-77.16527990009396,25.34942547303628,2014-07-03T18:21:18Z
32.18016388065418,-77.10103797117482,24.67663858899644,2014-07-03T18:21:18Z
32.180266453437035,-77.03679586985601,23.56821974848534,2014-07-03T18:21:18Z
32.180334835396,-76.9725536453915,22.686930967263052,2014-07-03T18:21:18Z
32.180369026406595,-76.90831134703835,22.74137164044183,2014-07-03T18:21:18Z
32.180369026406595,-76.84406902405541,26.391004325287998,2014-07-03T18:21:18Z
32.180334835396,-76.77982672570226,25.787798234589715,2014-07-03T18:21:18Z
32.180266453437035,-76.71558450123776,24.575846825138157,2014-07-03T18:21:18Z
32.18016388065418,-76.65134239991895,23.041931088810369,2014-07-03T18:21:18Z
32.18002711723443,-76.5871004709998,23.16751714850156,2014-07-03T18:21:18Z
32.17985616342747,-76.52285876373001,22.600629409639971,2014-07-03T18:21:18Z
32.17965101954611,-76.45861732735392,21.920406386907295,2014-07-03T18:21:18Z
32.17941168596657,-76.39437621110943,21.560706579707286,2014-07-03T18:21:18Z
32.17913816312903,-76.330135464227,21.015194646888361,2014-07-03T18:21:18Z
32.178830451538104,-76.26589513592873,20.5,2014-07-03T18:21:18Z
32.17848855176342,-76.2016552754276,20.5,2014-07-03T18:21:18Z
32.178112464440154,-76.13741593192665,0.0,2014-07-03T18:21:18Z
32.17770219026962,-76.07317715461842,0.0,2014-07-03T18:21:18Z
32.17725773001991,-76.00893899268435,0.0,2014-07-03T18:21:18Z
32.176779084526444,-75.94470149529431,0.0,2014-07-03T18:21:18Z
32.17626625469251,-75.88046471160627,0.0,2014-07-03T18:21:18Z
32.17571924149021,-75.81622869076602,0.0,2014-07-03T18:21:18Z
32.17513804595958,-75.75199348190654,0.0,2014-07-03T18:21:18Z
32.174522669211115,-75.68775913414851,0.0,2014-07-03T18:21:18Z
32.173873112424836,-75.62352569659969,0.0,2014-07-03T18:21:18Z
32.173189376851006,-75.55929321835498,0.0,2014-07-03T18:21:18Z
32.17247146381045,-75.49506174849635,0.0,2014-07-03T18:21:18Z
32.17171937469491,-75.43083133609282,0.0,2014-07-03T18:21:18Z
32.170933110967205,-75.36660203020045,0.0,2014-07-03T18:21:18Z
32.17011267416152,-75.30237387986237,0.0,2014-07-03T18:21:18Z
32.16925806588346,-75.23814693410874,0.0,2014-07-03T18:21:18Z
32.168369287810215,-75.1739212419568,0.0,2014-07-03T18:21:18Z
32.167446341690614,-75.10969685241083,0.0,2014-07-03T18:21:18Z
32.16648922934515,-75.04547381446216,0.0,2014-07-03T18:21:18Z
32.165497952666016,-74.98125217708906,0.0,2014-07-03T18:21:18Z
32.164472513616985,-74.91703198925686,0.0,2014-07-03T18:21:18Z
32.16341291423348,-74.85281329991763,0.0,2014-07-03T18:21:18Z
32.16231915662237,-74.78859615801028,0.0,2014-07-03T18:21:18Z
32.16119124296197,-74.72438061246038,0.0,2014-07-03T18:21:18Z
32.16002917550186,-74.66016671217997,0.0,2014-07-03T18:21:18Z
32.158832956562826,-74.59595450606747,0.0,2014-07-03T18:21:18Z
32.15760258853667,-74.5317440430074,0.0,2014-07-03T18:21:18Z
32.1563380738861,-74.4675353718702,0.0,2014-07-03T18:21:18Z
32.15503941514457,-74.40332854151202,0.0,2014-07-03T18:21:18Z
32.15370661491614,-74.33912360077447,0.0,2014-07-03T18:21:18Z
32.15233967587531,-74.27492059848426,0.0,2014-07-03T18:21:18Z
32.1509386007669,-74.21071958345298,0.0,2014-07-03T18:21:18Z
32.14950339240588,-74.14652060447676,0.0,2014-07-03T18:21:18Z
32.1480340536772,-74.08232371033594,0.0,2014-07-03T18:21:18Z
32.14653058753571,-74.01812894979477,0.0,2014-07-03T18:21:18Z
32.14499299700597,-73.95393637160099,0.0,2014-07-03T18:21:18Z
32.1434212851821,-73.8897460244855,0.0,2014-07-03T18:21:18Z
32.14181545522774,-73.82555795716198,0.0,2014-07-03T18:21:18Z
32.14017551037579,-73.76137221832654,0.0,2014-07-03T18:21:18Z
32.138501453928406,-73.69718885665726,0.0,2014-07-03T18:21:18Z
32.19311060142434,-80.0571355663436,0.0,2014-07-03T18:21:18Z
32.194786450845115,-79.99291305799068,0.0,2014-07-03T18:21:18Z
32.196428152225444,-79.92868816472097,0.0,2014-07-03T18:21:18Z
32.19803570225329,-79.86446093537123,0.0,2014-07-03T18:21:18Z
32.199609097686,-79.80023141879623,0.0,2014-07-03T18:21:18Z
32.20114833535038,-79.73599966386834,0.0,2014-07-03T18:21:18Z
32.20265341214287,-79.67176571947722,0.0,2014-07-03T18:21:18Z
32.20412432502963,-79.6075296345293,0.0,2014-07-03T18:21:18Z
32.20556107104675,-79.54329145794749,0.0,2014-07-03T18:21:18Z
32.2069636473003,-79.4790512386708,0.0,2014-07-03T18:21:18Z
32.20833205096656,-79.41480902565402,0.0,2014-07-03T18:21:18Z
32.209666279292165,-79.35056486786736,0.0,2014-07-03T18:21:18Z
32.2109663295942,-79.28631881429605,0.0,2014-07-03T18:21:18Z
32.21223219926044,-79.2220709139402,0.0,2014-07-03T18:21:18Z
32.213463885749455,-79.15782121581437,0.0,2014-07-03T18:21:18Z
32.2146613865908,-79.09356976894738,0.0,2014-07-03T18:21:18Z
32.215824699385166,-79.02931662238204,0.0,2014-07-03T18:21:18Z
32.216953821804545,-78.96506182517496,0.0,2014-07-03T18:21:18Z
32.218048751592335,-78.90080542639629,0.0,2014-07-03T18:21:18Z
32.21910948656357,-78.83654747512965,0.0,2014-07-03T18:21:18Z
32.220136024604955,-78.77228802047189,0.0,2014-07-03T18:21:18Z
32.22112836367504,-78.70802711153306,0.0,2014-07-03T18:21:18Z
32.222086501804306,-78.64376479743622,0.0,2014-07-03T18:21:18Z
32.223010437095226,-78.57950112731749,0.0,2014-07-03T18:21:18Z
32.223900167722306,-78.5152361503259,0.0,2014-07-03T18:21:18Z
32.22475569193213,-78.4509699156235,0.0,2014-07-03T18:21:18Z
32.22557700804335,-78.38670247238527,0.0,2014-07-03T18:21:18Z
32.22636411444659,-78.32243386979913,0.0,2014-07-03T18:21:18Z
32.227117009604356,-78.25816415706605,0.0,2014-07-03T18:21:18Z
32.227835692050974,-78.19389338340005,0.0,2014-07-03T18:21:18Z
32.228520160392286,-78.12962159802825,22.755823116510808,2014-07-03T18:21:18Z
32.22917041330548,-78.06534885019086,22.704049200424191,2014-07-03T18:21:18Z
32.22978644953877,-78.00107518914129,22.027487216234025,2014-07-03T18:21:18Z
32.230368267911075,-77.93680066414602,22.62280760751732,2014-07-03T18:21:18Z
32.230915867311545,-77.87252532448468,22.760676371555714,2014-07-03T18:21:18Z
32.231429246698845,-77.80824921944999,23.180980404985128,2014-07-03T18:21:18Z
32.231908405102,-77.7439723983472,24.283516538302102,2014-07-03T18:21:18Z
32.232353341617774,-77.67969491049459,24.368828312929232,2014-07-03T18:21:18Z
32.23276405541146,-77.6154168052227,24.12480047494892,2014-07-03T18:21:18Z
32.23314054571594,-77.55113813187405,22.54147711171559,2014-07-03T18:21:18Z
32.23348281183105,-77.48685893980286,22.498844099299244,2014-07-03T18:21:18Z
32.233790853122905,-77.42257927837429,22.571422752183818,2014-07-03T18:21:18Z
32.23406466902324,-77.35829919696388,22.555720588782854,2014-07-03T18:21:18Z
32.234304259028875,-77.29401874495687,23.747339382123812,2014-07-03T18:21:18Z
32.234509622701,-77.22973797174728,26.058933715601395,2014-07-03T18:21:18Z
32.23468075966466,-77.16545692673698,26.967850044034986,2014-07-03T18:21:18Z
32.23481766960826,-77.10117565933464,25.822003482657507,2014-07-03T18:21:18Z
32.234920352283076,-77.03689421895467,24.986256967423937,2014-07-03T18:21:18Z
32.23498880750292,-76.97261265501596,24.713004267372167,2014-07-03T18:21:18Z
32.235023035143804,-76.90833101694072,23.709132078480661,2014-07-03T18:21:18Z
32.235023035143804,-76.84404935415304,23.652428221966709,2014-07-03T18:21:18Z
32.23498880750292,-76.7797677160778,25.791866119767366,2014-07-03T18:21:18Z
32.234920352283076,-76.71548615213908,25.633555806686285,2014-07-03T18:21:18Z
32.23481766960826,-76.65120471175912,25.18770592059596,2014-07-03T18:21:18Z
32.23468075966466,-76.58692344435678,24.415612676686454,2014-07-03T18:21:18Z
32.234509622701,-76.52264239934648,23.788331221829438,2014-07-03T18:21:18Z
32.234304259028875,-76.45836162613689,22.587051314689344,2014-07-03T18:21:18Z
32.23406466902324,-76.39408117412988,21.532231404232018,2014-07-03T18:21:18Z
32.233790853122905,-76.32980109271948,21.482912505305034,2014-07-03T18:21:18Z
32.23348281183105,-76.2655214312909,21.490233495020988,2014-07-03T18:21:18Z
32.23314054571594,-76.2012422392197,21.64920030396674,2014-07-03T18:21:18Z
32.23276405541146,-76.13696356587107,0.0,2014-07-03T18:21:18Z
32.232353341617774,-76.07268546059917,0.0,2014-07-03T18:21:18Z
32.231908405102,-76.00840797274655,0.0,2014-07-03T18:21:18Z
32.231429246698845,-75.94413115164376,0.0,2014-07-03T18:21:18Z
32.230915867311545,-75.87985504660908,0.0,2014-07-03T18:21:18Z
32.230368267911075,-75.81557970694774,0.0,2014-07-03T18:21:18Z
32.22978644953877,-75.75130518195247,0.0,2014-07-03T18:21:18Z
32.22917041330548,-75.6870315209029,0.0,2014-07-03T18:21:18Z
32.22852016039229,-75.62275877306551,0.0,2014-07-03T18:21:18Z
32.227835692050974,-75.55848698769371,0.0,2014-07-03T18:21:18Z
32.227117009604356,-75.49421621402772,0.0,2014-07-03T18:21:18Z
32.22636411444659,-75.42994650129464,0.0,2014-07-03T18:21:18Z
32.22557700804335,-75.3656778987085,0.0,2014-07-03T18:21:18Z
32.22475569193213,-75.30141045547025,0.0,2014-07-03T18:21:18Z
32.223900167722306,-75.23714422076786,0.0,2014-07-03T18:21:18Z
32.223010437095226,-75.17287924377628,0.0,2014-07-03T18:21:18Z
